fips,pollutant,year,pred_wght,state_abbr,lat,lon
01043,pm25,2017,8.073657669080529,AL,34.1623623187324,-86.8318169539587
01043,o3,2017,39.84656403775466,AL,34.1623623187324,-86.8318169539587
01043,no2,2017,2.977833159578213,AL,34.1623623187324,-86.8318169539587
01043,so2,2017,0.6175405677193425,AL,34.1623623187324,-86.8318169539587
01045,o3,2017,34.71595868474839,AL,31.3833472428409,-85.6412591351416
01045,pm25,2017,7.506693479895442,AL,31.3833472428409,-85.6412591351416
01045,so2,2017,0.8508290631196558,AL,31.3833472428409,-85.6412591351416
01045,no2,2017,1.6496846039410844,AL,31.3833472428409,-85.6412591351416
01047,o3,2017,36.39625728639238,AL,32.408817644911,-87.0349354176175
01047,no2,2017,2.148202098567642,AL,32.408817644911,-87.0349354176175
01047,pm25,2017,7.92659951083865,AL,32.408817644911,-87.0349354176175
01047,so2,2017,0.7567297162839811,AL,32.408817644911,-87.0349354176175
01049,no2,2017,2.8036833557973546,AL,34.4551124231813,-85.8170365438974
01049,o3,2017,40.45835392552368,AL,34.4551124231813,-85.8170365438974
01049,so2,2017,0.6433749901289619,AL,34.4551124231813,-85.8170365438974
01049,pm25,2017,7.451927878752545,AL,34.4551124231813,-85.8170365438974
01051,pm25,2017,7.142328021124044,AL,32.5596509123236,-86.2256190787234
01051,no2,2017,2.1835071122424,AL,32.5596509123236,-86.2256190787234
01051,so2,2017,0.6049397590971939,AL,32.5596509123236,-86.2256190787234
01051,o3,2017,37.118783978584254,AL,32.5596509123236,-86.2256190787234
01053,no2,2017,2.2376864613750898,AL,31.0887395286933,-87.2820031159477
01053,o3,2017,37.681817122957824,AL,31.0887395286933,-87.2820031159477
01053,pm25,2017,7.588018750594215,AL,31.0887395286933,-87.2820031159477
01053,so2,2017,0.8978572238614497,AL,31.0887395286933,-87.2820031159477
01055,pm25,2017,8.002497754828745,AL,34.0136935545341,-86.0254075418941
01055,o3,2017,39.62647999889898,AL,34.0136935545341,-86.0254075418941
01055,so2,2017,0.9593978876640795,AL,34.0136935545341,-86.0254075418941
01055,no2,2017,3.4345891875386863,AL,34.0136935545341,-86.0254075418941
01057,pm25,2017,7.195867829906759,AL,33.7264221912882,-87.7703689461168
01057,no2,2017,1.4792853706532898,AL,33.7264221912882,-87.7703689461168
01057,o3,2017,36.973413719417785,AL,33.7264221912882,-87.7703689461168
01057,so2,2017,0.8413779891059513,AL,33.7264221912882,-87.7703689461168
01059,pm25,2017,7.739089118608858,AL,34.4604786083775,-87.7935719436033
01059,no2,2017,2.012684740830115,AL,34.4604786083775,-87.7935719436033
01059,so2,2017,0.7813972403544933,AL,34.4604786083775,-87.7935719436033
01059,o3,2017,38.205091648817366,AL,34.4604786083775,-87.7935719436033
01061,no2,2017,1.6961688441727347,AL,31.0942633407988,-85.7888372676372
01061,so2,2017,0.816302498875523,AL,31.0942633407988,-85.7888372676372
01061,o3,2017,35.130226451043725,AL,31.0942633407988,-85.7888372676372
01061,pm25,2017,7.758585065277525,AL,31.0942633407988,-85.7888372676372
01063,so2,2017,0.8620054809459041,AL,32.8305065892758,-87.9240129906025
01063,pm25,2017,7.348573035448571,AL,32.8305065892758,-87.9240129906025
01063,o3,2017,35.46805462673642,AL,32.8305065892758,-87.9240129906025
01063,no2,2017,1.9889712866744644,AL,32.8305065892758,-87.9240129906025
01065,o3,2017,35.80021476503014,AL,32.7758078743655,-87.6260905583756
01065,pm25,2017,7.69436588054168,AL,32.7758078743655,-87.6260905583756
01065,so2,2017,0.7657482321288137,AL,32.7758078743655,-87.6260905583756
01065,no2,2017,1.7376640696026469,AL,32.7758078743655,-87.6260905583756
01067,o3,2017,34.984444829796956,AL,31.4785937059299,-85.2687750433476
01067,so2,2017,0.7422923444515495,AL,31.4785937059299,-85.2687750433476
01067,pm25,2017,7.38661738630162,AL,31.4785937059299,-85.2687750433476
01067,no2,2017,1.7243458360014692,AL,31.4785937059299,-85.2687750433476
01069,pm25,2017,8.092257670619906,AL,31.204549459856,-85.3912339054822
01069,so2,2017,0.7690359738360304,AL,31.204549459856,-85.3912339054822
01069,no2,2017,2.479634336362508,AL,31.204549459856,-85.3912339054822
01069,o3,2017,34.26210331104683,AL,31.204549459856,-85.3912339054822
01071,so2,2017,0.7784013160207377,AL,34.731985509234,-85.9385545606553
01071,o3,2017,40.849040340884166,AL,34.731985509234,-85.9385545606553
01071,pm25,2017,7.136393457593532,AL,34.731985509234,-85.9385545606553
01071,no2,2017,2.0390850907292224,AL,34.731985509234,-85.9385545606553
01073,so2,2017,1.082805567485493,AL,33.5186013794182,-86.8146198450641
01073,pm25,2017,8.678007602379786,AL,33.5186013794182,-86.8146198450641
01073,o3,2017,38.42086987694871,AL,33.5186013794182,-86.8146198450641
01073,no2,2017,4.674991528336765,AL,33.5186013794182,-86.8146198450641
01075,so2,2017,0.7126683655818207,AL,33.7627716012085,-88.1096653941225
01075,o3,2017,36.43649446188839,AL,33.7627716012085,-88.1096653941225
01075,pm25,2017,6.733410013230158,AL,33.7627716012085,-88.1096653941225
01075,no2,2017,1.4568463163941947,AL,33.7627716012085,-88.1096653941225
01077,o3,2017,39.28522259499482,AL,34.8661797894487,-87.60875268852
01077,pm25,2017,7.487869624911982,AL,34.8661797894487,-87.60875268852
01077,so2,2017,0.80882847932464,AL,34.8661797894487,-87.60875268852
01077,no2,2017,2.7403838437267996,AL,34.8661797894487,-87.60875268852
01079,o3,2017,39.798602811616504,AL,34.5436792102274,-87.2724334954425
01079,so2,2017,0.4959486641477291,AL,34.5436792102274,-87.2724334954425
01079,pm25,2017,7.808200687958094,AL,34.5436792102274,-87.2724334954425
01079,no2,2017,2.355310360403763,AL,34.5436792102274,-87.2724334954425
01081,so2,2017,0.7341586999922698,AL,32.5880936005761,-85.3458889124188
01081,pm25,2017,8.15738408812525,AL,32.5880936005761,-85.3458889124188
01081,o3,2017,38.188259866244344,AL,32.5880936005761,-85.3458889124188
01081,no2,2017,3.129291410013833,AL,32.5880936005761,-85.3458889124188
01083,o3,2017,40.76916602854191,AL,34.8156129001474,-86.9389823029161
01083,so2,2017,0.6232793012843615,AL,34.8156129001474,-86.9389823029161
01083,pm25,2017,7.649080153504342,AL,34.8156129001474,-86.9389823029161
01083,no2,2017,3.6459355370929516,AL,34.8156129001474,-86.9389823029161
01085,pm25,2017,7.569165158379872,AL,32.1624133817152,-86.6187105053545
01085,o3,2017,36.90625822483106,AL,32.1624133817152,-86.6187105053545
01085,so2,2017,0.7310638033007288,AL,32.1624133817152,-86.6187105053545
01085,no2,2017,1.7743686156418106,AL,32.1624133817152,-86.6187105053545
01087,pm25,2017,6.898552275193112,AL,32.4257381036733,-85.7149978883088
01087,so2,2017,0.6848954771545295,AL,32.4257381036733,-85.7149978883088
01087,no2,2017,2.2097563755337677,AL,32.4257381036733,-85.7149978883088
01087,o3,2017,36.92918753985106,AL,32.4257381036733,-85.7149978883088
01089,no2,2017,4.3002307564573226,AL,34.7463911660609,-86.6132525962409
01089,pm25,2017,7.899589612611734,AL,34.7463911660609,-86.6132525962409
01089,o3,2017,40.98717033303205,AL,34.7463911660609,-86.6132525962409
01089,so2,2017,0.6477363601847187,AL,34.7463911660609,-86.6132525962409
01091,o3,2017,35.466451893003224,AL,32.3404787653969,-87.8006639225757
01091,so2,2017,0.7797951938463004,AL,32.3404787653969,-87.8006639225757
01091,pm25,2017,7.545005420251975,AL,32.3404787653969,-87.8006639225757
01091,no2,2017,1.8391136155186518,AL,32.3404787653969,-87.8006639225757
01093,so2,2017,0.6883046843588054,AL,34.1117981868989,-87.8743068072524
01093,pm25,2017,7.279216777566205,AL,34.1117981868989,-87.8743068072524
01093,no2,2017,2.11645362823254,AL,34.1117981868989,-87.8743068072524
01093,o3,2017,37.57131141121382,AL,34.1117981868989,-87.8743068072524
01095,pm25,2017,7.732061170199936,AL,34.3119743106247,-86.2933177587375
01095,so2,2017,0.5649180718700423,AL,34.3119743106247,-86.2933177587375
01095,no2,2017,2.4596006831744877,AL,34.3119743106247,-86.2933177587375
01095,o3,2017,40.56750160828899,AL,34.3119743106247,-86.2933177587375
01097,no2,2017,2.9110603779409616,AL,30.6839938795425,-88.1706183928502
01097,o3,2017,37.474622665478,AL,30.6839938795425,-88.1706183928502
01097,pm25,2017,7.510918040808012,AL,30.6839938795425,-88.1706183928502
01097,so2,2017,0.6209947062551067,AL,30.6839938795425,-88.1706183928502
01099,o3,2017,36.7400500214562,AL,31.5056072264609,-87.3608315718745
01099,no2,2017,1.481933231695661,AL,31.5056072264609,-87.3608315718745
01099,so2,2017,0.7338468902818238,AL,31.5056072264609,-87.3608315718745
01099,pm25,2017,7.213712466967246,AL,31.5056072264609,-87.3608315718745
01101,o3,2017,37.37324634150884,AL,32.3461760881223,-86.2437985686445
01101,no2,2017,4.848737216300752,AL,32.3461760881223,-86.2437985686445
01101,pm25,2017,8.764611747833067,AL,32.3461760881223,-86.2437985686445
01101,so2,2017,0.6587558486539186,AL,32.3461760881223,-86.2437985686445
01103,o3,2017,40.35750589340716,AL,34.5142511105532,-86.9308325575362
01103,pm25,2017,8.077774299488528,AL,34.5142511105532,-86.9308325575362
01103,so2,2017,0.7671257854040231,AL,34.5142511105532,-86.9308325575362
01103,no2,2017,3.784963739012772,AL,34.5142511105532,-86.9308325575362
01105,pm25,2017,7.491334257740432,AL,32.5810667170239,-87.3691227362855
01105,so2,2017,0.7613217922667896,AL,32.5810667170239,-87.3691227362855
01105,no2,2017,1.5980962359590065,AL,32.5810667170239,-87.3691227362855
01105,o3,2017,35.98985117244121,AL,32.5810667170239,-87.3691227362855
01107,no2,2017,1.4017303200600588,AL,33.2929734579155,-88.0664109389243
01107,so2,2017,0.8497071073531323,AL,33.2929734579155,-88.0664109389243
01107,o3,2017,35.611806793034276,AL,33.2929734579155,-88.0664109389243
01107,pm25,2017,7.160753719073473,AL,33.2929734579155,-88.0664109389243
01109,o3,2017,35.881431472303234,AL,31.787279035837,-85.9486643545397
01109,so2,2017,0.8152592566692383,AL,31.787279035837,-85.9486643545397
01109,pm25,2017,7.319487485189305,AL,31.787279035837,-85.9486643545397
01109,no2,2017,1.7502863064855507,AL,31.787279035837,-85.9486643545397
01111,so2,2017,0.6273733977632137,AL,33.257605595077,-85.4273049404268
01111,pm25,2017,7.778023617890041,AL,33.257605595077,-85.4273049404268
01111,no2,2017,1.7505915947155821,AL,33.257605595077,-85.4273049404268
01111,o3,2017,38.865401055134775,AL,33.257605595077,-85.4273049404268
01113,so2,2017,0.7421851573770523,AL,32.4219720003022,-85.0628104236312
01113,pm25,2017,8.269896121554181,AL,32.4219720003022,-85.0628104236312
01113,no2,2017,3.4404752834473884,AL,32.4219720003022,-85.0628104236312
01113,o3,2017,37.9618226187004,AL,32.4219720003022,-85.0628104236312
01115,pm25,2017,7.733046635445396,AL,33.6606275070879,-86.3690862368859
01115,no2,2017,2.582552856294341,AL,33.6606275070879,-86.3690862368859
01115,so2,2017,0.8879532124549581,AL,33.6606275070879,-86.3690862368859
01115,o3,2017,39.06000262004178,AL,33.6606275070879,-86.3690862368859
01117,no2,2017,3.4001923273639747,AL,33.2907185093677,-86.7379332957429
01117,so2,2017,0.8118895226698384,AL,33.2907185093677,-86.7379332957429
01117,o3,2017,37.817696758708365,AL,33.2907185093677,-86.7379332957429
01117,pm25,2017,8.298657873706606,AL,33.2907185093677,-86.7379332957429
01119,so2,2017,0.8443396533676292,AL,32.5744208166824,-88.232622676742
01119,o3,2017,34.7745454479915,AL,32.5744208166824,-88.232622676742
01119,no2,2017,2.184163758805964,AL,32.5744208166824,-88.232622676742
01119,pm25,2017,7.368939619951795,AL,32.5744208166824,-88.232622676742
01121,so2,2017,0.8234143999565271,AL,33.3720832035095,-86.1690469164307
01121,no2,2017,2.281108228468159,AL,33.3720832035095,-86.1690469164307
01121,o3,2017,38.421381413402536,AL,33.3720832035095,-86.1690469164307
01121,pm25,2017,8.03372962820578,AL,33.3720832035095,-86.1690469164307
01123,pm25,2017,7.568375733060232,AL,32.8530599841407,-85.8645472462514
01123,so2,2017,0.6628881440661083,AL,32.8530599841407,-85.8645472462514
01123,no2,2017,1.477235938254425,AL,32.8530599841407,-85.8645472462514
01123,o3,2017,37.7886606281333,AL,32.8530599841407,-85.8645472462514
01125,o3,2017,36.73938720358208,AL,33.2141541755713,-87.5202325682229
01125,pm25,2017,8.144966968543061,AL,33.2141541755713,-87.5202325682229
01125,so2,2017,0.7375806493925939,AL,33.2141541755713,-87.5202325682229
01125,no2,2017,3.6195838453885987,AL,33.2141541755713,-87.5202325682229
01127,o3,2017,38.27130493051517,AL,33.8348592125091,-87.2539784581412
01127,so2,2017,0.9107959143235427,AL,33.8348592125091,-87.2539784581412
01127,no2,2017,2.2131068526516673,AL,33.8348592125091,-87.2539784581412
01127,pm25,2017,7.734116975784873,AL,33.8348592125091,-87.2539784581412
01129,o3,2017,35.69018162796472,AL,31.4103692963995,-88.1862088561515
01129,so2,2017,0.8088865493431668,AL,31.4103692963995,-88.1862088561515
01129,no2,2017,1.075299494118161,AL,31.4103692963995,-88.1862088561515
01129,pm25,2017,6.178543350566352,AL,31.4103692963995,-88.1862088561515
01131,so2,2017,0.7831046987205552,AL,31.9997540359897,-87.3804242330763
01131,pm25,2017,7.277421743835869,AL,31.9997540359897,-87.3804242330763
01131,no2,2017,1.196980092180229,AL,31.9997540359897,-87.3804242330763
01131,o3,2017,35.85201440931824,AL,31.9997540359897,-87.3804242330763
01133,so2,2017,0.5357037747537035,AL,34.1638233295213,-87.4157699150466
01133,pm25,2017,7.131737464402362,AL,34.1638233295213,-87.4157699150466
01133,o3,2017,38.45675177609923,AL,34.1638233295213,-87.4157699150466
01133,no2,2017,1.6804330239239187,AL,34.1638233295213,-87.4157699150466
04001,pm25,2017,3.2901559112478878,AZ,35.577688590285,-109.415068668028
04001,no2,2017,2.5930572656665305,AZ,35.577688590285,-109.415068668028
04001,so2,2017,0.8539950019647603,AZ,35.577688590285,-109.415068668028
04001,o3,2017,49.954866528274906,AZ,35.577688590285,-109.415068668028
04003,so2,2017,1.675920242037143,AZ,31.6073584570524,-110.063157469584
04003,pm25,2017,5.803272991307312,AZ,31.6073584570524,-110.063157469584
04003,no2,2017,3.1258862751235013,AZ,31.6073584570524,-110.063157469584
04003,o3,2017,49.722374714556615,AZ,31.6073584570524,-110.063157469584
04005,no2,2017,3.782834165224261,AZ,35.5144268477396,-111.589464800887
04005,pm25,2017,4.500097519647981,AZ,35.5144268477396,-111.589464800887
04005,so2,2017,0.9826633749092506,AZ,35.5144268477396,-111.589464800887
04005,o3,2017,50.91963983319113,AZ,35.5144268477396,-111.589464800887
04007,o3,2017,52.52007650795778,AZ,33.8235598111835,-111.00893167528
04007,so2,2017,1.5000331576690575,AZ,33.8235598111835,-111.00893167528
04007,pm25,2017,4.623658245404739,AZ,33.8235598111835,-111.00893167528
04007,no2,2017,2.6519362699571243,AZ,33.8235598111835,-111.00893167528
04009,pm25,2017,5.305489686425471,AZ,32.8673325497045,-109.812500429876
04009,o3,2017,51.63041658011807,AZ,32.8673325497045,-109.812500429876
04009,no2,2017,2.8743345635086794,AZ,32.8673325497045,-109.812500429876
04009,so2,2017,1.6802553281563688,AZ,32.8673325497045,-109.812500429876
04011,o3,2017,52.1364108640106,AZ,32.9704009600569,-109.248824937774
04011,so2,2017,2.357166752990901,AZ,32.9704009600569,-109.248824937774
04011,no2,2017,2.868661761710592,AZ,32.9704009600569,-109.248824937774
04011,pm25,2017,4.823303684186465,AZ,32.9704009600569,-109.248824937774
04012,o3,2017,49.06795869625524,AZ,33.9083631167944,-114.17224335009
04012,so2,2017,1.2631136480639273,AZ,33.9083631167944,-114.17224335009
04012,pm25,2017,6.588085629743223,AZ,33.9083631167944,-114.17224335009
04012,no2,2017,4.015731171530211,AZ,33.9083631167944,-114.17224335009
04013,pm25,2017,8.481161189212202,AZ,33.4934035281077,-112.041580798021
04013,o3,2017,54.26433804380519,AZ,33.4934035281077,-112.041580798021
04013,so2,2017,0.7859938979904532,AZ,33.4934035281077,-112.041580798021
04013,no2,2017,12.120004176061421,AZ,33.4934035281077,-112.041580798021
04015,pm25,2017,5.274574643161616,AZ,35.0696786009012,-114.248156869112
04015,o3,2017,50.997631669540944,AZ,35.0696786009012,-114.248156869112
04015,so2,2017,0.7968899228102924,AZ,35.0696786009012,-114.248156869112
04015,no2,2017,4.790207119782296,AZ,35.0696786009012,-114.248156869112
04017,so2,2017,1.0692417327631818,AZ,34.8936249029772,-110.212317676293
04017,o3,2017,50.77798606791586,AZ,34.8936249029772,-110.212317676293
04017,pm25,2017,3.763665415653046,AZ,34.8936249029772,-110.212317676293
04017,no2,2017,2.6671529957203237,AZ,34.8936249029772,-110.212317676293
04019,pm25,2017,6.7241972593013495,AZ,32.216707348028,-110.960031183468
04019,o3,2017,50.509799373178424,AZ,32.216707348028,-110.960031183468
04019,no2,2017,6.354467533812797,AZ,32.216707348028,-110.960031183468
04019,so2,2017,0.8575107189548992,AZ,32.216707348028,-110.960031183468
04021,so2,2017,1.228236194195716,AZ,33.060133368816,-111.588500175639
04021,pm25,2017,7.893025200318602,AZ,33.060133368816,-111.588500175639
04021,o3,2017,52.49679627906971,AZ,33.060133368816,-111.588500175639
04021,no2,2017,5.045402621550363,AZ,33.060133368816,-111.588500175639
04023,pm25,2017,6.6544177692031115,AZ,31.4347386461409,-110.943210586251
04023,no2,2017,3.4565932513259505,AZ,31.4347386461409,-110.943210586251
04023,so2,2017,1.7496256183957077,AZ,31.4347386461409,-110.943210586251
04023,o3,2017,49.49217305202273,AZ,31.4347386461409,-110.943210586251
04025,pm25,2017,4.944784831281879,AZ,34.6290138921401,-112.267657792857
04025,no2,2017,3.249062513756638,AZ,34.6290138921401,-112.267657792857
04025,o3,2017,52.71661841856834,AZ,34.6290138921401,-112.267657792857
04025,so2,2017,1.3009849186750229,AZ,34.6290138921401,-112.267657792857
04027,so2,2017,0.7843601885078266,AZ,32.6500392181905,-114.598587976562
04027,pm25,2017,8.865661767228358,AZ,32.6500392181905,-114.598587976562
04027,o3,2017,49.01571437173145,AZ,32.6500392181905,-114.598587976562
04027,no2,2017,5.5727999720212935,AZ,32.6500392181905,-114.598587976562
05001,so2,2017,0.7698379887077974,AR,34.4053157474105,-91.461403522793
05001,o3,2017,40.06185453980708,AR,34.4053157474105,-91.461403522793
05001,no2,2017,2.1012829849790657,AR,34.4053157474105,-91.461403522793
05001,pm25,2017,7.406899990714679,AR,34.4053157474105,-91.461403522793
05003,o3,2017,36.915379211732876,AR,33.1793761039674,-91.8713233469089
05003,so2,2017,0.9266273585088277,AR,33.1793761039674,-91.8713233469089
05003,pm25,2017,8.266342018665133,AR,33.1793761039674,-91.8713233469089
05003,no2,2017,2.1561436209962563,AR,33.1793761039674,-91.8713233469089
05005,o3,2017,42.32242659616958,AR,36.3322073422783,-92.3839420759762
05005,pm25,2017,7.3691807792337904,AR,36.3322073422783,-92.3839420759762
05005,so2,2017,0.4808250329946732,AR,36.3322073422783,-92.3839420759762
05005,no2,2017,1.9251308511255096,AR,36.3322073422783,-92.3839420759762
05007,so2,2017,0.7825535342337733,AR,36.3373471823764,-94.2304983315186
05007,pm25,2017,7.8608177838883435,AR,36.3373471823764,-94.2304983315186
05007,no2,2017,3.867709270648638,AR,36.3373471823764,-94.2304983315186
05007,o3,2017,42.247549381508144,AR,36.3373471823764,-94.2304983315186
05009,so2,2017,0.49497629714194474,AR,36.2678706067257,-93.0993447876866
05009,o3,2017,42.106235443459894,AR,36.2678706067257,-93.0993447876866
05009,pm25,2017,8.336879411489962,AR,36.2678706067257,-93.0993447876866
05009,no2,2017,2.4743777217321203,AR,36.2678706067257,-93.0993447876866
05011,so2,2017,0.8944307521278624,AR,33.5693219499479,-92.1032799965242
05011,no2,2017,2.166255074617291,AR,33.5693219499479,-92.1032799965242
05011,o3,2017,38.34233891610783,AR,33.5693219499479,-92.1032799965242
05011,pm25,2017,8.03157203438378,AR,33.5693219499479,-92.1032799965242
05013,o3,2017,38.93928390471905,AR,33.5911127608048,-92.4955420827124
05013,no2,2017,1.5067503747454387,AR,33.5911127608048,-92.4955420827124
05013,pm25,2017,7.610371208529389,AR,33.5911127608048,-92.4955420827124
05013,so2,2017,0.9047894058219701,AR,33.5911127608048,-92.4955420827124
05015,o3,2017,42.018745721899194,AR,36.3730681592946,-93.5708783319974
05015,pm25,2017,7.221950709366147,AR,36.3730681592946,-93.5708783319974
05015,no2,2017,2.082998577281079,AR,36.3730681592946,-93.5708783319974
05015,so2,2017,0.1972591139776766,AR,36.3730681592946,-93.5708783319974
05017,so2,2017,0.7253370473512533,AR,33.3218599067797,-91.3184743474576
05017,no2,2017,1.8779931971562622,AR,33.3218599067797,-91.3184743474576
05017,o3,2017,37.68927423319612,AR,33.3218599067797,-91.3184743474576
05017,pm25,2017,7.8228849175517166,AR,33.3218599067797,-91.3184743474576
05019,o3,2017,39.337581928376174,AR,34.0947076146988,-93.1248879017178
05019,no2,2017,2.65042065342423,AR,34.0947076146988,-93.1248879017178
05019,so2,2017,0.7518908769162759,AR,34.0947076146988,-93.1248879017178
05019,pm25,2017,8.211466189593182,AR,34.0947076146988,-93.1248879017178
05021,no2,2017,2.2250022623447903,AR,36.370695162594,-90.3724622085432
05021,so2,2017,0.7941309733612983,AR,36.370695162594,-90.3724622085432
